unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var,weight
640,23,5.684880017,Group 3,0,1992,0.714758842,FALSE,Inf,Inf,-1.313432858,0,0,5.086206001,0.670499592
640,23,5.684880017,Group 3,0,1993,0.005747774,FALSE,Inf,Inf,0.659678983,0,0,6.350306774,0.670499592
640,23,5.684880017,Group 3,0,1994,-1.067605793,FALSE,Inf,Inf,1.966194273,0,0,6.583468497,0.670499592
640,23,5.684880017,Group 3,0,1995,-1.084278972,FALSE,Inf,Inf,0.26842175,0,0,4.869022796,0.670499592
640,23,5.684880017,Group 3,0,1996,0.290165074,FALSE,Inf,Inf,-1.037016424,0,0,4.938028668,0.670499592
640,23,5.684880017,Group 3,0,1997,2.280395086,FALSE,Inf,Inf,1.997441479,0,0,9.962716582,0.670499592
640,23,5.684880017,Group 3,0,1998,0.304812768,FALSE,Inf,Inf,-0.523134025,0,0,5.46655876,0.670499592
640,23,5.684880017,Group 3,0,1999,-0.184960722,FALSE,Inf,Inf,0.241565474,0,0,5.74148477,0.670499592
640,23,5.684880017,Group 3,0,2000,0.874224396,FALSE,Inf,Inf,-0.497697344,0,0,6.061407069,0.670499592
640,23,5.684880017,Group 3,0,2001,0.706507492,FALSE,Inf,Inf,0.133782219,0,0,6.525169729,0.670499592
640,23,5.684880017,Group 3,0,2002,-0.167613539,FALSE,Inf,Inf,0.255559594,0,0,5.772826072,0.670499592
640,23,5.684880017,Group 3,0,2003,-0.062214121,FALSE,Inf,Inf,-0.584277119,0,0,5.038388777,0.670499592
640,23,5.684880017,Group 3,0,2004,2.292669875,FALSE,Inf,Inf,-0.317141844,0,0,7.660408049,0.670499592
640,23,5.684880017,Group 3,0,2005,1.00602488,FALSE,Inf,Inf,-0.434820593,0,0,6.256084304,0.670499592
640,23,5.684880017,Group 3,0,2006,0.91435889,FALSE,Inf,Inf,0.691820303,0,0,7.29105921,0.670499592
640,23,5.684880017,Group 3,0,2007,0.720047027,FALSE,Inf,Inf,0.987645864,0,0,7.392572909,0.670499592
640,23,5.684880017,Group 3,0,2008,0.001210402,FALSE,Inf,Inf,0.479946063,0,0,6.166036482,0.670499592
640,23,5.684880017,Group 3,0,2009,-0.601092121,FALSE,Inf,Inf,-0.386386984,0,0,4.697400912,0.670499592
640,23,5.684880017,Group 3,0,2010,-1.016342138,FALSE,Inf,Inf,1.076872109,0,0,5.745409988,0.670499592
640,23,5.684880017,Group 3,0,2011,0.02289782,FALSE,Inf,Inf,1.575934704,0,0,7.283712542,0.670499592
640,23,5.684880017,Group 3,0,2012,0.965312308,FALSE,Inf,Inf,0.044129165,0,0,6.694321491,0.670499592
640,23,5.684880017,Group 3,0,2013,-0.192135242,FALSE,Inf,Inf,-0.717403043,0,0,4.775341732,0.670499592
640,23,5.684880017,Group 3,0,2014,-0.088098499,FALSE,Inf,Inf,-1.793837584,0,0,3.802943935,0.670499592
640,23,5.684880017,Group 3,0,2015,-3.253015324,FALSE,Inf,Inf,-0.30939335,0,0,2.122471343,0.670499592
640,23,5.684880017,Group 3,0,2016,-0.856815157,FALSE,Inf,Inf,-0.680943651,0,0,4.14712121,0.670499592
640,23,5.684880017,Group 3,0,2017,1.330182919,FALSE,Inf,Inf,0.288669559,0,0,7.303732494,0.670499592
640,23,5.684880017,Group 3,0,2018,-1.112015135,FALSE,Inf,Inf,0.436460608,0,0,5.009325489,0.670499592
640,23,5.684880017,Group 3,0,2019,1.334278436,FALSE,Inf,Inf,-0.134674167,0,0,6.884484286,0.670499592
640,23,5.684880017,Group 3,0,2020,-0.575028412,FALSE,Inf,Inf,0.580161791,0,0,5.690013396,0.670499592
641,26,4.938263406,Group 1,2000,1990,0.60959165,FALSE,-10,-6,0.267284076,0,0,5.815139132,0.248270525
641,26,4.938263406,Group 1,2000,1991,-0.534904988,FALSE,-9,-6,0.648858177,0,0,5.052216594,0.248270525
641,26,4.938263406,Group 1,2000,1992,-0.959742674,FALSE,-8,-6,0.940540183,0,0,4.919060914,0.248270525
641,26,4.938263406,Group 1,2000,1993,0.624756114,FALSE,-7,-6,0.015895318,0,0,5.578914837,0.248270525
641,26,4.938263406,Group 1,2000,1994,0.025763003,FALSE,-6,-6,1.108092297,0,0,6.072118706,0.248270525
641,26,4.938263406,Group 1,2000,1995,-0.083642461,FALSE,-5,-5,0.946107908,0,0,5.800728853,0.248270525
641,26,4.938263406,Group 1,2000,1996,0.675066705,FALSE,-4,-4,2.76862267,0,0,8.38195278,0.248270525
641,26,4.938263406,Group 1,2000,1997,-2.116093005,FALSE,-3,-3,0.235878592,0,0,3.058048993,0.248270525
641,26,4.938263406,Group 1,2000,1998,-0.194499152,FALSE,-2,-2,0.765154523,0,0,5.508918776,0.248270525
641,26,4.938263406,Group 1,2000,1999,-0.40514057,FALSE,-1,-1,0.152426226,0,0,4.685549061,0.248270525
641,26,4.938263406,Group 1,2000,2000,-0.433283389,TRUE,0,0,0.293543733,2,0,6.798523749,0.248270525
641,26,4.938263406,Group 1,2000,2001,-0.719960358,TRUE,1,1,1.259765396,2,0,7.478068443,0.248270525
641,26,4.938263406,Group 1,2000,2002,1.122610779,TRUE,2,2,1.160539914,2,0,9.221414098,0.248270525
641,26,4.938263406,Group 1,2000,2003,-1.471285945,TRUE,3,3,-0.428150468,2,0,5.038826993,0.248270525
641,26,4.938263406,Group 1,2000,2004,1.497769502,TRUE,4,4,0.675022873,2,0,9.11105578,0.248270525
641,26,4.938263406,Group 1,2000,2005,0.282447324,TRUE,5,5,0.364547174,2,0,7.585257903,0.248270525
641,26,4.938263406,Group 1,2000,2006,0.987860963,TRUE,6,6,0.819848804,2,0,8.745973172,0.248270525
641,26,4.938263406,Group 1,2000,2007,0.212012281,TRUE,7,6,-0.633477747,2,0,6.516797939,0.248270525
641,26,4.938263406,Group 1,2000,2008,0.342015635,TRUE,8,6,0.505338542,2,0,7.785617582,0.248270525
641,26,4.938263406,Group 1,2000,2009,0.151430947,TRUE,9,6,0.058270917,2,0,7.14796527,0.248270525
641,26,4.938263406,Group 1,2000,2010,-0.133138591,TRUE,10,6,0.726750622,2,0,7.531875437,0.248270525
641,26,4.938263406,Group 1,2000,2011,0.291569506,TRUE,11,6,0.437822802,2,0,7.667655713,0.248270525
641,26,4.938263406,Group 1,2000,2012,0.240689089,TRUE,12,6,0.021525684,2,0,7.200478179,0.248270525
641,26,4.938263406,Group 1,2000,2013,1.018356481,TRUE,13,6,-1.143399765,2,0,6.813220122,0.248270525
641,26,4.938263406,Group 1,2000,2014,-0.293342416,TRUE,14,6,-2.20587263,2,0,4.43904836,0.248270525
641,26,4.938263406,Group 1,2000,2015,0.43275705,TRUE,15,6,-1.366670534,2,0,6.004349922,0.248270525
641,26,4.938263406,Group 1,2000,2016,1.071273768,TRUE,16,6,-0.327447607,2,0,7.682089566,0.248270525
641,26,4.938263406,Group 1,2000,2017,-1.397910911,TRUE,17,6,-1.307348655,2,0,4.23300384,0.248270525
641,26,4.938263406,Group 1,2000,2018,0.392776927,TRUE,18,6,0.061735554,2,0,7.392775887,0.248270525
641,26,4.938263406,Group 1,2000,2019,-0.149338417,TRUE,19,6,-0.888322891,2,0,5.900602098,0.248270525
641,26,4.938263406,Group 1,2000,2020,0.270670745,TRUE,20,6,-0.230512415,2,0,6.978421735,0.248270525
642,15,2.79978321,Group 2,2010,1990,0.009016888,FALSE,-20,-6,0.5322829,0,0,3.341082998,0.51262061
642,15,2.79978321,Group 2,2010,1991,-0.151797023,FALSE,-19,-6,-0.664106289,0,0,1.983879897,0.51262061
642,15,2.79978321,Group 2,2010,1992,-1.551999466,FALSE,-18,-6,0.688211591,0,0,1.935995335,0.51262061
642,15,2.79978321,Group 2,2010,1993,1.422151564,FALSE,-17,-6,0.439134749,0,0,4.661069523,0.51262061
642,15,2.79978321,Group 2,2010,1994,-0.809101746,FALSE,-16,-6,-0.667923092,0,0,1.322758371,0.51262061
642,15,2.79978321,Group 2,2010,1995,-0.288407678,FALSE,-15,-6,0.776483367,0,0,3.287858898,0.51262061
642,15,2.79978321,Group 2,2010,1996,0.325874315,FALSE,-14,-6,-0.709639346,0,0,2.416018178,0.51262061
642,15,2.79978321,Group 2,2010,1997,0.639650807,FALSE,-13,-6,-1.520824661,0,0,1.918609355,0.51262061
642,15,2.79978321,Group 2,2010,1998,-0.540621776,FALSE,-12,-6,0.917737034,0,0,3.176898467,0.51262061
642,15,2.79978321,Group 2,2010,1999,-0.154580621,FALSE,-11,-6,-0.38799975,0,0,2.257202838,0.51262061
642,15,2.79978321,Group 2,2010,2000,-1.074007102,FALSE,-10,-6,0.049061424,0,0,1.774837532,0.51262061
642,15,2.79978321,Group 2,2010,2001,0.206044265,FALSE,-9,-6,-0.158765108,0,0,2.847062367,0.51262061
642,15,2.79978321,Group 2,2010,2002,-0.414139882,FALSE,-8,-6,0.569924749,0,0,2.955568076,0.51262061
642,15,2.79978321,Group 2,2010,2003,-1.082210618,FALSE,-7,-6,0.780009919,0,0,2.497582511,0.51262061
642,15,2.79978321,Group 2,2010,2004,-0.034454331,FALSE,-6,-6,1.821733721,0,0,4.5870626,0.51262061
642,15,2.79978321,Group 2,2010,2005,-0.418030735,FALSE,-5,-5,-0.002100405,0,0,2.37965207,0.51262061
642,15,2.79978321,Group 2,2010,2006,-2.330410615,FALSE,-4,-4,-0.923060223,0,0,-0.453687628,0.51262061
642,15,2.79978321,Group 2,2010,2007,0.232829213,FALSE,-3,-3,0.688260321,0,0,3.720872744,0.51262061
642,15,2.79978321,Group 2,2010,2008,1.311358244,FALSE,-2,-2,-0.346250319,0,0,3.764891134,0.51262061
642,15,2.79978321,Group 2,2010,2009,0.262843875,FALSE,-1,-1,-1.607759895,0,0,1.45486719,0.51262061
642,15,2.79978321,Group 2,2010,2010,0.260689797,TRUE,0,0,-1.447981141,2,0,3.612491866,0.51262061
642,15,2.79978321,Group 2,2010,2011,0.125631552,TRUE,1,1,-0.605171524,2,0,4.320243238,0.51262061
642,15,2.79978321,Group 2,2010,2012,2.20114554,TRUE,2,2,-1.10598413,2,0,5.89494462,0.51262061
642,15,2.79978321,Group 2,2010,2013,0.068681537,TRUE,3,3,0.37844085,2,0,5.246905597,0.51262061
642,15,2.79978321,Group 2,2010,2014,0.760690994,TRUE,4,4,0.563495909,2,0,6.123970112,0.51262061
642,15,2.79978321,Group 2,2010,2015,0.938499112,TRUE,5,5,-0.436713816,2,0,5.301568506,0.51262061
642,15,2.79978321,Group 2,2010,2016,-1.260458405,TRUE,6,6,-0.777861441,2,0,2.761463364,0.51262061
642,15,2.79978321,Group 2,2010,2017,-0.807862303,TRUE,7,6,-1.052034672,2,0,2.939886235,0.51262061
642,15,2.79978321,Group 2,2010,2018,1.063230938,TRUE,8,6,1.445495393,2,0,7.308509541,0.51262061
642,15,2.79978321,Group 2,2010,2019,-0.456661524,TRUE,9,6,-1.222136406,2,0,3.12098528,0.51262061
642,15,2.79978321,Group 2,2010,2020,0.907194314,TRUE,10,6,1.410830528,2,0,7.117808051,0.51262061
643,29,5.755654188,Group 2,2010,1990,-2.12835467,FALSE,-20,-6,-0.986624814,0,0,2.640674705,0.946492277
643,29,5.755654188,Group 2,2010,1991,-0.950690599,FALSE,-19,-6,0.460233152,0,0,5.265196741,0.946492277
643,29,5.755654188,Group 2,2010,1992,0.922491392,FALSE,-18,-6,0.340264718,0,0,7.018410299,0.946492277
643,29,5.755654188,Group 2,2010,1993,1.855754267,FALSE,-17,-6,-1.109270634,0,0,6.502137821,0.946492277
643,29,5.755654188,Group 2,2010,1994,-1.249442617,FALSE,-16,-6,0.502007848,0,0,5.008219419,0.946492277
643,29,5.755654188,Group 2,2010,1995,-0.100616797,FALSE,-15,-6,0.217289237,0,0,5.872326629,0.946492277
643,29,5.755654188,Group 2,2010,1996,0.145839787,FALSE,-14,-6,-2.116964115,0,0,3.784529861,0.946492277
643,29,5.755654188,Group 2,2010,1997,-0.757305066,FALSE,-13,-6,1.085777267,0,0,6.084126389,0.946492277
643,29,5.755654188,Group 2,2010,1998,0.645692401,FALSE,-12,-6,0.057931852,0,0,6.459278442,0.946492277
643,29,5.755654188,Group 2,2010,1999,0.415828622,FALSE,-11,-6,0.970763827,0,0,7.142246637,0.946492277
643,29,5.755654188,Group 2,2010,2000,-1.164689336,FALSE,-10,-6,-1.028510455,0,0,3.562454397,0.946492277
643,29,5.755654188,Group 2,2010,2001,0.179203353,FALSE,-9,-6,0.95269883,0,0,6.887556371,0.946492277
643,29,5.755654188,Group 2,2010,2002,-0.65802466,FALSE,-8,-6,1.885415869,0,0,6.983045397,0.946492277
643,29,5.755654188,Group 2,2010,2003,1.192968372,FALSE,-7,-6,-0.618565924,0,0,6.330056636,0.946492277
643,29,5.755654188,Group 2,2010,2004,1.239974832,FALSE,-6,-6,0.71507674,0,0,7.71070576,0.946492277
643,29,5.755654188,Group 2,2010,2005,-0.408995806,FALSE,-5,-5,0.928322611,0,0,6.274980994,0.946492277
643,29,5.755654188,Group 2,2010,2006,-0.000965306,FALSE,-4,-4,-0.299780974,0,0,5.454907908,0.946492277
643,29,5.755654188,Group 2,2010,2007,0.295858575,FALSE,-3,-3,-0.063100268,0,0,5.988412495,0.946492277
643,29,5.755654188,Group 2,2010,2008,-2.237309826,FALSE,-2,-2,-0.423653513,0,0,3.09469085,0.946492277
643,29,5.755654188,Group 2,2010,2009,1.927019471,FALSE,-1,-1,0.987004729,0,0,8.669678389,0.946492277
643,29,5.755654188,Group 2,2010,2010,-0.577227837,TRUE,0,0,1.149113307,2,0,8.327539658,0.946492277
643,29,5.755654188,Group 2,2010,2011,0.703567244,TRUE,1,1,-0.715517327,2,0,7.743704105,0.946492277
643,29,5.755654188,Group 2,2010,2012,1.12150255,TRUE,2,2,0.022988136,2,0,8.900144875,0.946492277
643,29,5.755654188,Group 2,2010,2013,0.142333253,TRUE,3,3,0.103424487,2,0,8.001411929,0.946492277
643,29,5.755654188,Group 2,2010,2014,0.803274832,TRUE,4,4,-1.399716786,2,0,7.159212235,0.946492277
643,29,5.755654188,Group 2,2010,2015,-0.26978341,TRUE,5,5,-0.915141929,2,0,6.57072885,0.946492277
643,29,5.755654188,Group 2,2010,2016,1.502404384,TRUE,6,6,0.011683108,2,0,9.26974168,0.946492277
643,29,5.755654188,Group 2,2010,2017,0.351637515,TRUE,7,6,-0.028398754,2,0,8.078892949,0.946492277
643,29,5.755654188,Group 2,2010,2018,-0.118295425,TRUE,8,6,0.50970166,2,0,8.147060423,0.946492277
643,29,5.755654188,Group 2,2010,2019,-1.073682561,TRUE,9,6,0.4606937,2,0,7.142665327,0.946492277
643,29,5.755654188,Group 2,2010,2020,0.00144532,TRUE,10,6,0.677956022,2,0,8.43505553,0.946492277
644,29,4.64565248,Group 1,2000,1990,0.272121075,FALSE,-10,-6,1.467213106,0,0,6.384986661,0.208109515
644,29,4.64565248,Group 1,2000,1991,-1.641549219,FALSE,-9,-6,-1.139642607,0,0,1.864460654,0.208109515
644,29,4.64565248,Group 1,2000,1992,1.738859943,FALSE,-8,-6,0.044629385,0,0,6.429141807,0.208109515
644,29,4.64565248,Group 1,2000,1993,0.855203976,FALSE,-7,-6,-0.712546031,0,0,4.788310425,0.208109515
644,29,4.64565248,Group 1,2000,1994,3.170738839,FALSE,-6,-6,-0.038782209,0,0,7.77760911,0.208109515
644,29,4.64565248,Group 1,2000,1995,0.571023065,FALSE,-5,-5,0.405646396,0,0,5.622321942,0.208109515
644,29,4.64565248,Group 1,2000,1996,-0.068376637,FALSE,-4,-4,0.278685529,0,0,4.855961372,0.208109515
644,29,4.64565248,Group 1,2000,1997,-1.190918397,FALSE,-3,-3,1.820986143,0,0,5.275720226,0.208109515
644,29,4.64565248,Group 1,2000,1998,0.330486296,FALSE,-2,-2,-0.976364166,0,0,3.99977461,0.208109515
644,29,4.64565248,Group 1,2000,1999,1.53478119,FALSE,-1,-1,0.230678314,0,0,6.411111984,0.208109515
644,29,4.64565248,Group 1,2000,2000,-1.051269232,TRUE,0,0,-0.297166835,2,0,5.297216412,0.208109515
644,29,4.64565248,Group 1,2000,2001,-0.667290036,TRUE,1,1,1.499866063,2,0,7.478228507,0.208109515
644,29,4.64565248,Group 1,2000,2002,-0.712644254,TRUE,2,2,-0.976003937,2,0,4.957004289,0.208109515
644,29,4.64565248,Group 1,2000,2003,-0.333898416,TRUE,3,3,-0.919803404,2,0,5.39195066,0.208109515
644,29,4.64565248,Group 1,2000,2004,-1.773285589,TRUE,4,4,-0.4040397,2,0,4.468327192,0.208109515
644,29,4.64565248,Group 1,2000,2005,0.114981845,TRUE,5,5,-0.216825543,2,0,6.543808781,0.208109515
644,29,4.64565248,Group 1,2000,2006,0.575950397,TRUE,6,6,-1.567812963,2,0,5.653789914,0.208109515
644,29,4.64565248,Group 1,2000,2007,0.422740192,TRUE,7,6,-0.484497792,2,0,6.58389488,0.208109515
644,29,4.64565248,Group 1,2000,2008,-0.982680455,TRUE,8,6,0.66540318,2,0,6.328375205,0.208109515
644,29,4.64565248,Group 1,2000,2009,-0.295819783,TRUE,9,6,-0.988567085,2,0,5.361265613,0.208109515
644,29,4.64565248,Group 1,2000,2010,0.063063148,TRUE,10,6,1.389304492,2,0,8.09802012,0.208109515
644,29,4.64565248,Group 1,2000,2011,-0.180131752,TRUE,11,6,-0.816631756,2,0,5.648888972,0.208109515
644,29,4.64565248,Group 1,2000,2012,-1.197644969,TRUE,12,6,-2.373726206,2,0,3.074281305,0.208109515
644,29,4.64565248,Group 1,2000,2013,-0.772787029,TRUE,13,6,0.161993627,2,0,6.034859078,0.208109515
644,29,4.64565248,Group 1,2000,2014,-2.005610727,TRUE,14,6,-0.201652039,2,0,4.438389714,0.208109515
644,29,4.64565248,Group 1,2000,2015,-0.444269247,TRUE,15,6,-0.766138307,2,0,5.435244926,0.208109515
644,29,4.64565248,Group 1,2000,2016,0.1026332,TRUE,16,6,1.028250072,2,0,7.776535752,0.208109515
644,29,4.64565248,Group 1,2000,2017,0.560231293,TRUE,17,6,-0.621746777,2,0,6.584136996,0.208109515
644,29,4.64565248,Group 1,2000,2018,-0.309682663,TRUE,18,6,-0.441333643,2,0,5.894636174,0.208109515
644,29,4.64565248,Group 1,2000,2019,-0.908276389,TRUE,19,6,1.363865909,2,0,7.101242,0.208109515
644,29,4.64565248,Group 1,2000,2020,0.4883065,TRUE,20,6,-0.339470169,2,0,6.794488811,0.208109515
645,5,1.616557586,Group 2,2010,1990,-0.192968046,FALSE,-20,-6,-0.351359972,0,0,1.072229568,0.979484495
645,5,1.616557586,Group 2,2010,1991,1.391524231,FALSE,-19,-6,-0.857386923,0,0,2.150694894,0.979484495
645,5,1.616557586,Group 2,2010,1992,-0.669759881,FALSE,-18,-6,0.643956191,0,0,1.590753896,0.979484495
645,5,1.616557586,Group 2,2010,1993,0.658272656,FALSE,-17,-6,0.420732859,0,0,2.695563101,0.979484495
645,5,1.616557586,Group 2,2010,1994,-0.431843462,FALSE,-16,-6,-1.205478767,0,0,-0.020764643,0.979484495
645,5,1.616557586,Group 2,2010,1995,0.277620085,FALSE,-15,-6,1.010628563,0,0,2.904806235,0.979484495
645,5,1.616557586,Group 2,2010,1996,0.255403926,FALSE,-14,-6,1.406594366,0,0,3.278555878,0.979484495
645,5,1.616557586,Group 2,2010,1997,-0.11650463,FALSE,-13,-6,1.493781656,0,0,2.993834611,0.979484495
645,5,1.616557586,Group 2,2010,1998,1.915562333,FALSE,-12,-6,-1.452492339,0,0,2.079627581,0.979484495
645,5,1.616557586,Group 2,2010,1999,1.571221724,FALSE,-11,-6,-0.321682044,0,0,2.866097266,0.979484495
645,5,1.616557586,Group 2,2010,2000,-1.313985077,FALSE,-10,-6,0.387850465,0,0,0.690422974,0.979484495
645,5,1.616557586,Group 2,2010,2001,0.380219987,FALSE,-9,-6,-1.553517381,0,0,0.443260192,0.979484495
645,5,1.616557586,Group 2,2010,2002,0.468922157,FALSE,-8,-6,-2.062231236,0,0,0.023248508,0.979484495
645,5,1.616557586,Group 2,2010,2003,-1.078386164,FALSE,-7,-6,-0.124109308,0,0,0.414062114,0.979484495
645,5,1.616557586,Group 2,2010,2004,1.06707671,FALSE,-6,-6,0.508103823,0,0,3.191738119,0.979484495
645,5,1.616557586,Group 2,2010,2005,-1.088856273,FALSE,-5,-5,-0.525415367,0,0,0.002285946,0.979484495
645,5,1.616557586,Group 2,2010,2006,-0.793707171,FALSE,-4,-4,0.194221668,0,0,1.017072083,0.979484495
645,5,1.616557586,Group 2,2010,2007,1.831248782,FALSE,-3,-3,0.278025796,0,0,3.725832164,0.979484495
645,5,1.616557586,Group 2,2010,2008,-0.389529661,FALSE,-2,-2,0.751899866,0,0,1.978927791,0.979484495
645,5,1.616557586,Group 2,2010,2009,1.811897731,FALSE,-1,-1,0.348863347,0,0,3.777318664,0.979484495
645,5,1.616557586,Group 2,2010,2010,-1.81118735,TRUE,0,0,-0.482521845,2,0,1.32284839,0.979484495
645,5,1.616557586,Group 2,2010,2011,-0.069967763,TRUE,1,1,-0.672370605,2,0,2.874219218,0.979484495
645,5,1.616557586,Group 2,2010,2012,0.367372805,TRUE,2,2,-0.611440702,2,0,3.372489689,0.979484495
645,5,1.616557586,Group 2,2010,2013,1.153697801,TRUE,3,3,1.062358682,2,0,5.832614069,0.979484495
645,5,1.616557586,Group 2,2010,2014,0.043947577,TRUE,4,4,-0.666528368,2,0,2.993976796,0.979484495
645,5,1.616557586,Group 2,2010,2015,1.440719117,TRUE,5,5,-1.831846793,2,0,3.22542991,0.979484495
645,5,1.616557586,Group 2,2010,2016,-1.068047914,TRUE,6,6,-0.938623438,2,0,1.609886235,0.979484495
645,5,1.616557586,Group 2,2010,2017,0.913816566,TRUE,7,6,-0.647344511,2,0,3.88302964,0.979484495
645,5,1.616557586,Group 2,2010,2018,0.924257469,TRUE,8,6,-0.26854464,2,0,4.272270415,0.979484495
645,5,1.616557586,Group 2,2010,2019,-0.183329835,TRUE,9,6,-0.048101978,2,0,3.385125773,0.979484495
645,5,1.616557586,Group 2,2010,2020,0.581837601,TRUE,10,6,-0.912106787,2,0,3.2862884,0.979484495
646,22,4.727501215,Group 2,2010,1990,-0.890871461,FALSE,-20,-6,-1.319789429,0,0,2.516840325,0.700719314
646,22,4.727501215,Group 2,2010,1991,-0.062116163,FALSE,-19,-6,-0.871811264,0,0,3.793573788,0.700719314
646,22,4.727501215,Group 2,2010,1992,1.966039398,FALSE,-18,-6,0.837786113,0,0,7.531326726,0.700719314
646,22,4.727501215,Group 2,2010,1993,-0.27394208,FALSE,-17,-6,0.901128277,0,0,5.354687412,0.700719314
646,22,4.727501215,Group 2,2010,1994,1.237155436,FALSE,-16,-6,0.765994301,0,0,6.730650952,0.700719314
646,22,4.727501215,Group 2,2010,1995,-0.756077627,FALSE,-15,-6,-0.327461416,0,0,3.643962172,0.700719314
646,22,4.727501215,Group 2,2010,1996,-1.438343311,FALSE,-14,-6,-1.09121455,0,0,2.197943353,0.700719314
646,22,4.727501215,Group 2,2010,1997,-0.61592487,FALSE,-13,-6,0.756129645,0,0,4.86770599,0.700719314
646,22,4.727501215,Group 2,2010,1998,-0.36663457,FALSE,-12,-6,0.767375007,0,0,5.128241652,0.700719314
646,22,4.727501215,Group 2,2010,1999,1.378661109,FALSE,-11,-6,-0.203093222,0,0,5.903069102,0.700719314
646,22,4.727501215,Group 2,2010,2000,-2.177592394,FALSE,-10,-6,0.31594028,0,0,2.865849101,0.700719314
646,22,4.727501215,Group 2,2010,2001,0.481039503,FALSE,-9,-6,1.361421165,0,0,6.569961883,0.700719314
646,22,4.727501215,Group 2,2010,2002,0.928655488,FALSE,-8,-6,2.169215309,0,0,7.825372011,0.700719314
646,22,4.727501215,Group 2,2010,2003,1.053419181,FALSE,-7,-6,-0.06539622,0,0,5.715524175,0.700719314
646,22,4.727501215,Group 2,2010,2004,-0.057452092,FALSE,-6,-6,0.798365904,0,0,5.468415026,0.700719314
646,22,4.727501215,Group 2,2010,2005,0.575479826,FALSE,-5,-5,-0.837950966,0,0,4.465030075,0.700719314
646,22,4.727501215,Group 2,2010,2006,-0.466355806,FALSE,-4,-4,-0.284079021,0,0,3.977066387,0.700719314
646,22,4.727501215,Group 2,2010,2007,0.308251908,FALSE,-3,-3,-1.609283148,0,0,3.426469974,0.700719314
646,22,4.727501215,Group 2,2010,2008,-0.255804262,FALSE,-2,-2,-1.178528087,0,0,3.293168866,0.700719314
646,22,4.727501215,Group 2,2010,2009,-0.309623358,FALSE,-1,-1,-1.747836442,0,0,2.670041414,0.700719314
646,22,4.727501215,Group 2,2010,2010,-0.664740498,TRUE,0,0,-0.880440859,2,0,5.182319858,0.700719314
646,22,4.727501215,Group 2,2010,2011,-0.475583753,TRUE,1,1,-0.275356535,2,0,5.976560927,0.700719314
646,22,4.727501215,Group 2,2010,2012,-0.57408794,TRUE,2,2,1.566796319,2,0,7.720209594,0.700719314
646,22,4.727501215,Group 2,2010,2013,-0.489342467,TRUE,3,3,-1.125239856,2,0,5.112918892,0.700719314
646,22,4.727501215,Group 2,2010,2014,0.037022786,TRUE,4,4,-0.227537157,2,0,6.536986844,0.700719314
646,22,4.727501215,Group 2,2010,2015,0.619644173,TRUE,5,5,-0.267149307,2,0,7.079996081,0.700719314
646,22,4.727501215,Group 2,2010,2016,0.496548547,TRUE,6,6,0.591338505,2,0,7.815388266,0.700719314
646,22,4.727501215,Group 2,2010,2017,-1.678624075,TRUE,7,6,-1.607049376,2,0,3.441827763,0.700719314
646,22,4.727501215,Group 2,2010,2018,1.11685435,TRUE,8,6,-0.225299049,2,0,7.619056515,0.700719314
646,22,4.727501215,Group 2,2010,2019,1.506560329,TRUE,9,6,0.64908552,2,0,8.883147064,0.700719314
646,22,4.727501215,Group 2,2010,2020,-0.000222841,TRUE,10,6,-0.289424633,2,0,6.437853741,0.700719314
647,1,-1.167324039,Group 3,0,1990,0.57908389,FALSE,Inf,Inf,-0.337746534,0,0,-0.925986684,0.373339685
647,1,-1.167324039,Group 3,0,1991,-0.221537795,FALSE,Inf,Inf,1.066562173,0,0,-0.322299661,0.373339685
647,1,-1.167324039,Group 3,0,1992,0.375259635,FALSE,Inf,Inf,-0.39576431,0,0,-1.187828714,0.373339685
647,1,-1.167324039,Group 3,0,1993,0.590273439,FALSE,Inf,Inf,1.384229866,0,0,0.807179265,0.373339685
647,1,-1.167324039,Group 3,0,1994,-0.546438767,FALSE,Inf,Inf,-0.674259443,0,0,-2.38802225,0.373339685
647,1,-1.167324039,Group 3,0,1995,1.554863156,FALSE,Inf,Inf,2.075990914,0,0,2.46353003,0.373339685
647,1,-1.167324039,Group 3,0,1996,-0.065449456,FALSE,Inf,Inf,-1.222061012,0,0,-2.454834507,0.373339685
647,1,-1.167324039,Group 3,0,1997,1.643710194,FALSE,Inf,Inf,0.692013557,0,0,1.168399712,0.373339685
647,1,-1.167324039,Group 3,0,1998,-0.258809978,FALSE,Inf,Inf,0.643381463,0,0,-0.782752554,0.373339685
647,1,-1.167324039,Group 3,0,1999,1.307093189,FALSE,Inf,Inf,-0.508306758,0,0,-0.368537608,0.373339685
647,1,-1.167324039,Group 3,0,2000,-0.555168338,FALSE,Inf,Inf,1.725886678,0,0,0.0033943,0.373339685
647,1,-1.167324039,Group 3,0,2001,-0.635604891,FALSE,Inf,Inf,-0.004982402,0,0,-1.807911332,0.373339685
647,1,-1.167324039,Group 3,0,2002,-1.703714011,FALSE,Inf,Inf,0.101684811,0,0,-2.76935324,0.373339685
647,1,-1.167324039,Group 3,0,2003,-1.236606252,FALSE,Inf,Inf,0.163849647,0,0,-2.240080645,0.373339685
647,1,-1.167324039,Group 3,0,2004,-1.68110368,FALSE,Inf,Inf,1.160900363,0,0,-1.687527356,0.373339685
