unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var
588,23,4.871153135,Group 3,0,2003,0.463482397,FALSE,Inf,Inf,1.818731062,0,0,7.153366594
588,23,4.871153135,Group 3,0,2004,1.532152268,FALSE,Inf,Inf,-1.409719151,0,0,4.993586253
588,23,4.871153135,Group 3,0,2005,-0.359677047,FALSE,Inf,Inf,1.325748027,0,0,5.837224115
588,23,4.871153135,Group 3,0,2006,1.071100888,FALSE,Inf,Inf,1.682821151,0,0,7.625075174
588,23,4.871153135,Group 3,0,2007,0.936664426,FALSE,Inf,Inf,-0.885071865,0,0,4.922745696
588,23,4.871153135,Group 3,0,2008,0.940318105,FALSE,Inf,Inf,1.513117592,0,0,7.324588832
588,23,4.871153135,Group 3,0,2009,-0.41157314,FALSE,Inf,Inf,-0.075115334,0,0,4.384464661
588,23,4.871153135,Group 3,0,2010,-0.470869944,FALSE,Inf,Inf,1.339843805,0,0,5.740126997
588,23,4.871153135,Group 3,0,2011,0.933738297,FALSE,Inf,Inf,0.09755267,0,0,5.902444102
588,23,4.871153135,Group 3,0,2012,-0.007328074,FALSE,Inf,Inf,0.086912457,0,0,4.950737518
588,23,4.871153135,Group 3,0,2013,-0.579105756,FALSE,Inf,Inf,1.767773179,0,0,6.059820558
588,23,4.871153135,Group 3,0,2014,2.874315583,FALSE,Inf,Inf,0.232680837,0,0,7.978149556
588,23,4.871153135,Group 3,0,2015,0.439650294,FALSE,Inf,Inf,-0.565853634,0,0,4.744949795
588,23,4.871153135,Group 3,0,2016,1.322155223,FALSE,Inf,Inf,-0.578423939,0,0,5.61488442
588,23,4.871153135,Group 3,0,2017,0.46482259,FALSE,Inf,Inf,1.256828722,0,0,6.592804447
588,23,4.871153135,Group 3,0,2018,0.814679444,FALSE,Inf,Inf,0.382412614,0,0,6.068245194
588,23,4.871153135,Group 3,0,2019,1.544588183,FALSE,Inf,Inf,0.048783319,0,0,6.464524638
588,23,4.871153135,Group 3,0,2020,0.691468683,FALSE,Inf,Inf,0.451066597,0,0,6.013688416
589,16,1.887454792,Group 2,2010,1990,0.375394122,FALSE,-20,-6,1.558919489,0,0,3.821768403
589,16,1.887454792,Group 2,2010,1991,-0.681420592,FALSE,-19,-6,-0.608829671,0,0,0.597204529
589,16,1.887454792,Group 2,2010,1992,1.013963132,FALSE,-18,-6,1.791936434,0,0,4.693354358
589,16,1.887454792,Group 2,2010,1993,2.388755914,FALSE,-17,-6,0.536054952,0,0,4.812265658
589,16,1.887454792,Group 2,2010,1994,-0.781007537,FALSE,-16,-6,0.397402863,0,0,1.503850118
589,16,1.887454792,Group 2,2010,1995,1.078972927,FALSE,-15,-6,2.286182599,0,0,5.252610318
589,16,1.887454792,Group 2,2010,1996,-2.181499292,FALSE,-14,-6,1.396981143,0,0,1.102936643
589,16,1.887454792,Group 2,2010,1997,-0.14859255,FALSE,-13,-6,-0.350070265,0,0,1.388791976
589,16,1.887454792,Group 2,2010,1998,-0.569671852,FALSE,-12,-6,0.420514278,0,0,1.738297218
589,16,1.887454792,Group 2,2010,1999,-0.656895494,FALSE,-11,-6,0.111602287,0,0,1.342161585
589,16,1.887454792,Group 2,2010,2000,-1.470326692,FALSE,-10,-6,0.993330227,0,0,1.410458327
589,16,1.887454792,Group 2,2010,2001,0.172297595,FALSE,-9,-6,0.446044124,0,0,2.505796511
589,16,1.887454792,Group 2,2010,2002,0.552536304,FALSE,-8,-6,1.206422499,0,0,3.646413595
589,16,1.887454792,Group 2,2010,2003,0.162216965,FALSE,-7,-6,1.048243732,0,0,3.097915489
589,16,1.887454792,Group 2,2010,2004,-1.756081912,FALSE,-6,-6,-1.690061814,0,0,-1.558688934
589,16,1.887454792,Group 2,2010,2005,-0.793483546,FALSE,-5,-5,1.343395537,0,0,2.437366782
589,16,1.887454792,Group 2,2010,2006,0.904167369,FALSE,-4,-4,0.398462291,0,0,3.190084452
589,16,1.887454792,Group 2,2010,2007,0.580594426,FALSE,-3,-3,-1.146227138,0,0,1.32182208
589,16,1.887454792,Group 2,2010,2008,0.820076647,FALSE,-2,-2,-1.94186093,0,0,0.765670509
589,16,1.887454792,Group 2,2010,2009,-0.114932624,FALSE,-1,-1,0.04461468,0,0,1.817136849
589,16,1.887454792,Group 2,2010,2010,2.129146011,TRUE,0,0,-0.983002553,1,0,4.03359825
589,16,1.887454792,Group 2,2010,2011,0.172226218,TRUE,1,1,-0.797548619,1,0.15,2.412132392
589,16,1.887454792,Group 2,2010,2012,-1.941362007,TRUE,2,2,1.397313321,1,0.3,2.643406105
589,16,1.887454792,Group 2,2010,2013,0.760734039,TRUE,3,3,1.00201437,1,0.45,5.100203201
589,16,1.887454792,Group 2,2010,2014,0.253405802,TRUE,4,4,0.853966169,1,0.6,4.594826763
589,16,1.887454792,Group 2,2010,2015,-1.554105063,TRUE,5,5,0.458081193,1,0.75,2.541430923
589,16,1.887454792,Group 2,2010,2016,0.84643087,TRUE,6,6,1.729258198,1,0.9,6.36314386
589,16,1.887454792,Group 2,2010,2017,1.247260216,TRUE,7,6,-1.6630787,1,1.05,3.521636307
589,16,1.887454792,Group 2,2010,2018,0.430024163,TRUE,8,6,0.547684341,1,1.2,5.065163295
589,16,1.887454792,Group 2,2010,2019,0.590265608,TRUE,9,6,-0.351065929,1,1.35,4.476654471
589,16,1.887454792,Group 2,2010,2020,-0.15172374,TRUE,10,6,0.355776437,1,1.5,4.591507489
590,8,0.249507418,Group 3,0,1990,-0.074222315,FALSE,Inf,Inf,0.422512636,0,0,0.597797739
590,8,0.249507418,Group 3,0,1991,0.291689054,FALSE,Inf,Inf,-1.470179452,0,0,-0.92898298
590,8,0.249507418,Group 3,0,1992,0.907756572,FALSE,Inf,Inf,0.77267507,0,0,1.92993906
590,8,0.249507418,Group 3,0,1993,0.737793846,FALSE,Inf,Inf,-0.053102188,0,0,0.934199075
590,8,0.249507418,Group 3,0,1994,1.026213,FALSE,Inf,Inf,-1.258646592,0,0,0.017073826
590,8,0.249507418,Group 3,0,1995,0.126512666,FALSE,Inf,Inf,-1.222538489,0,0,-0.846518405
590,8,0.249507418,Group 3,0,1996,1.145234085,FALSE,Inf,Inf,0.047154139,0,0,1.441895642
590,8,0.249507418,Group 3,0,1997,0.981770037,FALSE,Inf,Inf,0.729411359,0,0,1.960688814
590,8,0.249507418,Group 3,0,1998,0.58951548,FALSE,Inf,Inf,-1.161090264,0,0,-0.322067366
590,8,0.249507418,Group 3,0,1999,0.311893436,FALSE,Inf,Inf,-1.60151297,0,0,-1.040112116
590,8,0.249507418,Group 3,0,2000,1.624903589,FALSE,Inf,Inf,-0.337082325,0,0,1.537328682
590,8,0.249507418,Group 3,0,2001,1.647997402,FALSE,Inf,Inf,-2.252940239,0,0,-0.355435418
590,8,0.249507418,Group 3,0,2002,-0.47142442,FALSE,Inf,Inf,2.411394577,0,0,2.189477575
590,8,0.249507418,Group 3,0,2003,0.748129739,FALSE,Inf,Inf,-0.585673257,0,0,0.4119639
590,8,0.249507418,Group 3,0,2004,0.474175609,FALSE,Inf,Inf,0.877397862,0,0,1.60108089
590,8,0.249507418,Group 3,0,2005,-0.845483132,FALSE,Inf,Inf,0.884562906,0,0,0.288587192
590,8,0.249507418,Group 3,0,2006,2.342867104,FALSE,Inf,Inf,1.175576844,0,0,3.767951365
590,8,0.249507418,Group 3,0,2007,-0.57973086,FALSE,Inf,Inf,-0.338855002,0,0,-0.669078444
590,8,0.249507418,Group 3,0,2008,-0.942495876,FALSE,Inf,Inf,-0.682972857,0,0,-1.375961315
590,8,0.249507418,Group 3,0,2009,1.287899502,FALSE,Inf,Inf,1.303514648,0,0,2.840921567
590,8,0.249507418,Group 3,0,2010,-1.224401179,FALSE,Inf,Inf,1.551688449,0,0,0.576794689
590,8,0.249507418,Group 3,0,2011,0.231006343,FALSE,Inf,Inf,0.741424536,0,0,1.221938297
590,8,0.249507418,Group 3,0,2012,-1.266936118,FALSE,Inf,Inf,-0.898148688,0,0,-1.915577388
590,8,0.249507418,Group 3,0,2013,0.407800929,FALSE,Inf,Inf,1.972434734,0,0,2.629743081
590,8,0.249507418,Group 3,0,2014,-0.737589751,FALSE,Inf,Inf,-0.861716571,0,0,-1.349798904
590,8,0.249507418,Group 3,0,2015,0.072334463,FALSE,Inf,Inf,-1.741942312,0,0,-1.420100432
590,8,0.249507418,Group 3,0,2016,0.309680973,FALSE,Inf,Inf,-0.689948935,0,0,-0.130760544
590,8,0.249507418,Group 3,0,2017,-0.5469603,FALSE,Inf,Inf,0.591732456,0,0,0.294279574
590,8,0.249507418,Group 3,0,2018,-1.703993298,FALSE,Inf,Inf,-0.280124245,0,0,-1.734610126
590,8,0.249507418,Group 3,0,2019,-0.691466899,FALSE,Inf,Inf,-0.415380519,0,0,-0.857340001
590,8,0.249507418,Group 3,0,2020,0.258383184,FALSE,Inf,Inf,0.125432934,0,0,0.633323536
591,18,4.240120671,Group 1,2000,1990,-0.939291997,FALSE,-10,-6,1.25543073,0,0,4.556259403
591,18,4.240120671,Group 1,2000,1991,1.0005941,FALSE,-9,-6,-1.022331708,0,0,4.218383062
591,18,4.240120671,Group 1,2000,1992,-0.067824853,FALSE,-8,-6,-0.831084584,0,0,3.341211234
591,18,4.240120671,Group 1,2000,1993,0.167847601,FALSE,-7,-6,1.422734231,0,0,5.830702503
591,18,4.240120671,Group 1,2000,1994,1.638396981,FALSE,-6,-6,0.5019917,0,0,6.380509352
591,18,4.240120671,Group 1,2000,1995,-1.157295676,FALSE,-5,-5,-0.759146631,0,0,2.323678363
591,18,4.240120671,Group 1,2000,1996,-1.098155541,FALSE,-4,-4,0.000453322,0,0,3.142418452
591,18,4.240120671,Group 1,2000,1997,-0.321546625,FALSE,-3,-3,-0.696359358,0,0,3.222214687
591,18,4.240120671,Group 1,2000,1998,0.280364898,FALSE,-2,-2,-1.481479243,0,0,3.039006326
591,18,4.240120671,Group 1,2000,1999,2.714993184,FALSE,-1,-1,0.567144769,0,0,7.522258624
591,18,4.240120671,Group 1,2000,2000,0.894600089,TRUE,0,0,0.542710442,2,0,7.677431202
591,18,4.240120671,Group 1,2000,2001,0.576331814,TRUE,1,1,0.243772919,2,0.05,7.110225404
591,18,4.240120671,Group 1,2000,2002,-0.346579671,TRUE,2,2,-0.108177356,2,0.1,5.885363643
591,18,4.240120671,Group 1,2000,2003,-1.181055588,TRUE,3,3,1.171417773,2,0.15,6.380482855
591,18,4.240120671,Group 1,2000,2004,-0.652155059,TRUE,4,4,0.929903061,2,0.2,6.717868673
591,18,4.240120671,Group 1,2000,2005,2.582691201,TRUE,5,5,-0.014106791,2,0.25,9.058705081
591,18,4.240120671,Group 1,2000,2006,0.775263813,TRUE,6,6,0.429714925,2,0.3,7.745099409
591,18,4.240120671,Group 1,2000,2007,0.721945139,TRUE,7,6,-0.17601212,2,0.35,7.13605369
591,18,4.240120671,Group 1,2000,2008,0.964191006,TRUE,8,6,1.662683008,2,0.4,9.266994684
591,18,4.240120671,Group 1,2000,2009,-0.798237416,TRUE,9,6,0.633279554,2,0.45,6.525162808
591,18,4.240120671,Group 1,2000,2010,-0.660874234,TRUE,10,6,1.000106176,2,0.5,7.079352612
591,18,4.240120671,Group 1,2000,2011,-1.752206816,TRUE,11,6,-0.60438545,2,0.55,4.433528404
591,18,4.240120671,Group 1,2000,2012,0.427049919,TRUE,12,6,-0.651764678,2,0.6,6.615405911
591,18,4.240120671,Group 1,2000,2013,0.776054344,TRUE,13,6,0.280692905,2,0.65,7.946867919
591,18,4.240120671,Group 1,2000,2014,-1.260125246,TRUE,14,6,1.849686307,2,0.7,7.529681732
591,18,4.240120671,Group 1,2000,2015,-0.455859465,TRUE,15,6,-0.168918965,2,0.75,6.36534224
591,18,4.240120671,Group 1,2000,2016,0.414600535,TRUE,16,6,-1.014528214,2,0.8,6.440192991
591,18,4.240120671,Group 1,2000,2017,-0.930071499,TRUE,17,6,-0.935562612,2,0.85,5.22448656
591,18,4.240120671,Group 1,2000,2018,-0.060211649,TRUE,18,6,0.125536306,2,0.9,7.205445327
591,18,4.240120671,Group 1,2000,2019,0.152352963,TRUE,19,6,-0.283879828,2,0.95,7.058593805
591,18,4.240120671,Group 1,2000,2020,1.620201671,TRUE,20,6,-0.270207248,2,1,8.590115093
592,38,7.419956122,Group 2,2010,1990,-0.988142809,FALSE,-20,-6,-0.244571075,0,0,6.187242238
592,38,7.419956122,Group 2,2010,1991,0.31500798,FALSE,-19,-6,1.066335133,0,0,8.801299235
592,38,7.419956122,Group 2,2010,1992,-1.225795668,FALSE,-18,-6,1.767579794,0,0,7.961740248
592,38,7.419956122,Group 2,2010,1993,0.049216882,FALSE,-17,-6,1.455399012,0,0,8.924572016
592,38,7.419956122,Group 2,2010,1994,-0.149250829,FALSE,-16,-6,-0.42360237,0,0,6.847102923
592,38,7.419956122,Group 2,2010,1995,0.315166072,FALSE,-15,-6,0.383270142,0,0,8.118392336
592,38,7.419956122,Group 2,2010,1996,-0.045431429,FALSE,-14,-6,0.356759141,0,0,7.731283834
592,38,7.419956122,Group 2,2010,1997,-1.148487519,FALSE,-13,-6,2.004931466,0,0,8.27640007
592,38,7.419956122,Group 2,2010,1998,-0.389519171,FALSE,-12,-6,0.182131096,0,0,7.212568047
592,38,7.419956122,Group 2,2010,1999,-0.592594137,FALSE,-11,-6,1.571646181,0,0,8.399008166
592,38,7.419956122,Group 2,2010,2000,1.378874238,FALSE,-10,-6,2.098773813,0,0,10.89760417
592,38,7.419956122,Group 2,2010,2001,-1.605265798,FALSE,-9,-6,-0.894751688,0,0,4.919938636
592,38,7.419956122,Group 2,2010,2002,0.828675944,FALSE,-8,-6,0.218916348,0,0,8.467548414
592,38,7.419956122,Group 2,2010,2003,-1.054283604,FALSE,-7,-6,-1.114490977,0,0,5.251181541
592,38,7.419956122,Group 2,2010,2004,1.396901686,FALSE,-6,-6,-2.242650681,0,0,6.574207127
592,38,7.419956122,Group 2,2010,2005,0.308419918,FALSE,-5,-5,-0.263930151,0,0,7.464445889
592,38,7.419956122,Group 2,2010,2006,1.708920276,FALSE,-4,-4,0.305959929,0,0,9.434836326
592,38,7.419956122,Group 2,2010,2007,0.148450689,FALSE,-3,-3,0.020459158,0,0,7.588865969
592,38,7.419956122,Group 2,2010,2008,-2.196566577,FALSE,-2,-2,-0.492900054,0,0,4.730489491
592,38,7.419956122,Group 2,2010,2009,0.841851536,FALSE,-1,-1,0.740098411,0,0,9.001906069
592,38,7.419956122,Group 2,2010,2010,0.464155907,TRUE,0,0,0.417422654,1,0,9.301534682
592,38,7.419956122,Group 2,2010,2011,-0.139450542,TRUE,1,1,-0.294575378,1,0.15,8.135930202
592,38,7.419956122,Group 2,2010,2012,0.11999574,TRUE,2,2,-0.7733334,1,0.3,8.066618462
592,38,7.419956122,Group 2,2010,2013,-3.453990369,TRUE,3,3,-0.252302654,1,0.45,5.163663099
592,38,7.419956122,Group 2,2010,2014,-1.228735457,TRUE,4,4,-1.39800011,1,0.6,6.393220555
592,38,7.419956122,Group 2,2010,2015,0.520466278,TRUE,5,5,-0.616536326,1,0.75,9.073886073
592,38,7.419956122,Group 2,2010,2016,0.457097241,TRUE,6,6,1.300586752,1,0.9,11.07764012
592,38,7.419956122,Group 2,2010,2017,1.0242088,TRUE,7,6,-0.657510102,1,1.05,9.83665482
592,38,7.419956122,Group 2,2010,2018,0.992960579,TRUE,8,6,1.154879958,1,1.2,11.76779666
592,38,7.419956122,Group 2,2010,2019,-0.060355693,TRUE,9,6,1.680390649,1,1.35,11.38999108
592,38,7.419956122,Group 2,2010,2020,-1.061448998,TRUE,10,6,2.01083889,1,1.5,10.86934601
593,1,-2.301196742,Group 2,2010,1990,-0.548663182,FALSE,-20,-6,0.912286715,0,0,-1.93757321
593,1,-2.301196742,Group 2,2010,1991,0.465632568,FALSE,-19,-6,-1.422809121,0,0,-3.258373295
593,1,-2.301196742,Group 2,2010,1992,0.811430407,FALSE,-18,-6,0.64294776,0,0,-0.846818576
593,1,-2.301196742,Group 2,2010,1993,-1.62738995,FALSE,-17,-6,-0.986348114,0,0,-4.914934806
593,1,-2.301196742,Group 2,2010,1994,1.158590341,FALSE,-16,-6,1.169289429,0,0,0.026683027
593,1,-2.301196742,Group 2,2010,1995,0.230395508,FALSE,-15,-6,0.465419702,0,0,-1.605381532
593,1,-2.301196742,Group 2,2010,1996,2.223138539,FALSE,-14,-6,1.285635621,0,0,1.207577417
593,1,-2.301196742,Group 2,2010,1997,1.100633439,FALSE,-13,-6,-0.837295153,0,0,-2.037858456
593,1,-2.301196742,Group 2,2010,1998,-0.148034048,FALSE,-12,-6,1.454758453,0,0,-0.994472337
593,1,-2.301196742,Group 2,2010,1999,-0.79955092,FALSE,-11,-6,-1.222537682,0,0,-4.323285345
593,1,-2.301196742,Group 2,2010,2000,0.078133064,FALSE,-10,-6,0.657156518,0,0,-1.56590716
593,1,-2.301196742,Group 2,2010,2001,-0.998350261,FALSE,-9,-6,0.688059162,0,0,-2.611487841
593,1,-2.301196742,Group 2,2010,2002,-0.631371079,FALSE,-8,-6,0.607463214,0,0,-2.325104608
593,1,-2.301196742,Group 2,2010,2003,0.432462226,FALSE,-7,-6,0.190608574,0,0,-1.678125943
593,1,-2.301196742,Group 2,2010,2004,-2.838115469,FALSE,-6,-6,-0.331507608,0,0,-5.47081982
593,1,-2.301196742,Group 2,2010,2005,-1.884785481,FALSE,-5,-5,-0.333550376,0,0,-4.519532599
593,1,-2.301196742,Group 2,2010,2006,1.826504126,FALSE,-4,-4,-0.779730783,0,0,-1.254423399
593,1,-2.301196742,Group 2,2010,2007,1.728141301,FALSE,-3,-3,0.470292814,0,0,-0.102762627
593,1,-2.301196742,Group 2,2010,2008,0.556549199,FALSE,-2,-2,-1.660264695,0,0,-3.404912238
593,1,-2.301196742,Group 2,2010,2009,-0.08380035,FALSE,-1,-1,-0.089643226,0,0,-2.474640318
593,1,-2.301196742,Group 2,2010,2010,0.694238966,TRUE,0,0,1.540841782,1,0,0.933884005
593,1,-2.301196742,Group 2,2010,2011,0.296207258,TRUE,1,1,-0.849132582,1,0.15,-1.704122066
593,1,-2.301196742,Group 2,2010,2012,0.823166659,TRUE,2,2,-1.809375038,1,0.3,-1.987405121
593,1,-2.301196742,Group 2,2010,2013,-0.678336605,TRUE,3,3,-0.246474616,1,0.45,-1.776007964
593,1,-2.301196742,Group 2,2010,2014,0.856942917,TRUE,4,4,-1.676672105,1,0.6,-1.52092593
593,1,-2.301196742,Group 2,2010,2015,-1.679962991,TRUE,5,5,0.617059641,1,0.75,-1.614100093
593,1,-2.301196742,Group 2,2010,2016,-1.975718754,TRUE,6,6,0.221305231,1,0.9,-2.155610266
593,1,-2.301196742,Group 2,2010,2017,-1.510417805,TRUE,7,6,-1.940996665,1,1.05,-3.702611212
593,1,-2.301196742,Group 2,2010,2018,-1.436143223,TRUE,8,6,-0.891442513,1,1.2,-2.428782478
593,1,-2.301196742,Group 2,2010,2019,-0.435954166,TRUE,9,6,0.371945278,1,1.35,-0.01520563
593,1,-2.301196742,Group 2,2010,2020,-1.076333704,TRUE,10,6,0.639438772,1,1.5,-0.238091674
594,18,3.531842892,Group 2,2010,1990,1.555750324,FALSE,-20,-6,1.604489692,0,0,6.692082909
594,18,3.531842892,Group 2,2010,1991,-1.213553631,FALSE,-19,-6,1.12703528,0,0,3.445324542
594,18,3.531842892,Group 2,2010,1992,-0.213390644,FALSE,-18,-6,-1.25639329,0,0,2.062058958
594,18,3.531842892,Group 2,2010,1993,-1.828261174,FALSE,-17,-6,0.111008332,0,0,1.81459005
594,18,3.531842892,Group 2,2010,1994,0.05463872,FALSE,-16,-6,1.11289757,0,0,4.699379182
594,18,3.531842892,Group 2,2010,1995,-2.283228869,FALSE,-15,-6,-0.073037116,0,0,1.175576907
594,18,3.531842892,Group 2,2010,1996,0.805431361,FALSE,-14,-6,0.498114312,0,0,4.835388566
594,18,3.531842892,Group 2,2010,1997,0.743548302,FALSE,-13,-6,-0.400994733,0,0,3.874396461
594,18,3.531842892,Group 2,2010,1998,1.158438331,FALSE,-12,-6,0.252513406,0,0,4.942794629
594,18,3.531842892,Group 2,2010,1999,0.568492761,FALSE,-11,-6,0.362198411,0,0,4.462534064
594,18,3.531842892,Group 2,2010,2000,1.246558195,FALSE,-10,-6,-0.012910684,0,0,4.765490403
594,18,3.531842892,Group 2,2010,2001,0.234230013,FALSE,-9,-6,0.454079828,0,0,4.220152733
594,18,3.531842892,Group 2,2010,2002,-0.921882527,FALSE,-8,-6,1.511470162,0,0,4.121430527
594,18,3.531842892,Group 2,2010,2003,0.405435709,FALSE,-7,-6,-1.669935849,0,0,2.267342752
594,18,3.531842892,Group 2,2010,2004,-0.403559148,FALSE,-6,-6,0.167800595,0,0,3.296084339
594,18,3.531842892,Group 2,2010,2005,-1.136556948,FALSE,-5,-5,1.323078275,0,0,3.718364219
594,18,3.531842892,Group 2,2010,2006,0.611630235,FALSE,-4,-4,0.164908774,0,0,4.308381901
594,18,3.531842892,Group 2,2010,2007,0.046903841,FALSE,-3,-3,2.583949352,0,0,6.162696085
594,18,3.531842892,Group 2,2010,2008,-0.448173001,FALSE,-2,-2,-0.460219675,0,0,2.623450217
594,18,3.531842892,Group 2,2010,2009,0.700882202,FALSE,-1,-1,0.628116697,0,0,4.860841791
594,18,3.531842892,Group 2,2010,2010,-0.566344079,TRUE,0,0,-0.137366584,1,0,3.828132228
594,18,3.531842892,Group 2,2010,2011,-0.601251975,TRUE,1,1,-0.185745769,1,0.15,3.894845149
594,18,3.531842892,Group 2,2010,2012,-1.355723836,TRUE,2,2,1.017186167,1,0.3,4.493305223
594,18,3.531842892,Group 2,2010,2013,1.220769867,TRUE,3,3,0.602843063,1,0.45,6.805455822
594,18,3.531842892,Group 2,2010,2014,-0.3767452,TRUE,4,4,-1.719668304,1,0.6,3.035429388
594,18,3.531842892,Group 2,2010,2015,-0.122048751,TRUE,5,5,-0.326130135,1,0.75,4.833664006
594,18,3.531842892,Group 2,2010,2016,-0.38229814,TRUE,6,6,0.316267134,1,0.9,5.365811886
594,18,3.531842892,Group 2,2010,2017,-0.557564047,TRUE,7,6,1.478180566,1,1.05,6.502459411
594,18,3.531842892,Group 2,2010,2018,0.775911188,TRUE,8,6,-0.186157783,1,1.2,6.321596298
594,18,3.531842892,Group 2,2010,2019,-1.006161173,TRUE,9,6,-0.987624362,1,1.35,3.888057356
594,18,3.531842892,Group 2,2010,2020,1.913361049,TRUE,10,6,-0.561217157,1,1.5,7.383986784
595,31,5.342764652,Group 3,0,1990,-0.060619582,FALSE,Inf,Inf,-0.518804153,0,0,4.763340917
595,31,5.342764652,Group 3,0,1991,0.512831021,FALSE,Inf,Inf,-0.258717537,0,0,5.596878136
595,31,5.342764652,Group 3,0,1992,-0.010178753,FALSE,Inf,Inf,-0.424305643,0,0,4.908280257
595,31,5.342764652,Group 3,0,1993,-0.663823034,FALSE,Inf,Inf,-0.570120109,0,0,4.108821509
595,31,5.342764652,Group 3,0,1994,-1.045828523,FALSE,Inf,Inf,1.001712915,0,0,5.298649044
595,31,5.342764652,Group 3,0,1995,1.142433216,FALSE,Inf,Inf,0.945914248,0,0,7.431112116
595,31,5.342764652,Group 3,0,1996,-0.299616129,FALSE,Inf,Inf,0.104458359,0,0,5.147606882
595,31,5.342764652,Group 3,0,1997,-1.625231801,FALSE,Inf,Inf,-0.725884321,0,0,2.99164853
595,31,5.342764652,Group 3,0,1998,-0.71434062,FALSE,Inf,Inf,0.686181544,0,0,5.314605576
595,31,5.342764652,Group 3,0,1999,0.015210872,FALSE,Inf,Inf,-2.800837169,0,0,2.557138356
595,31,5.342764652,Group 3,0,2000,0.198562454,FALSE,Inf,Inf,-0.696575697,0,0,4.844751409
595,31,5.342764652,Group 3,0,2001,-1.179665936,FALSE,Inf,Inf,-0.335273048,0,0,3.827825668
595,31,5.342764652,Group 3,0,2002,-0.350687009,FALSE,Inf,Inf,0.007811898,0,0,4.999889541
595,31,5.342764652,Group 3,0,2003,-0.497119054,FALSE,Inf,Inf,-1.172185386,0,0,3.673460212
595,31,5.342764652,Group 3,0,2004,-0.028727227,FALSE,Inf,Inf,0.52383625,0,0,5.837873675
595,31,5.342764652,Group 3,0,2005,0.439552912,FALSE,Inf,Inf,0.957876421,0,0,6.740193985
595,31,5.342764652,Group 3,0,2006,-0.098501567,FALSE,Inf,Inf,-0.862839142,0,0,4.381423943
595,31,5.342764652,Group 3,0,2007,-0.962669002,FALSE,Inf,Inf,-1.17560331,0,0,3.20449234
595,31,5.342764652,Group 3,0,2008,-2.069012518,FALSE,Inf,Inf,-0.420415694,0,0,2.85333644
595,31,5.342764652,Group 3,0,2009,0.177815254,FALSE,Inf,Inf,1.053122749,0,0,6.573702656
595,31,5.342764652,Group 3,0,2010,-0.183702829,FALSE,Inf,Inf,0.914622445,0,0,6.073684268
595,31,5.342764652,Group 3,0,2011,-0.812307652,FALSE,Inf,Inf,1.585390886,0,0,6.115847886
595,31,5.342764652,Group 3,0,2012,0.515797964,FALSE,Inf,Inf,-0.598459643,0,0,5.260102973
595,31,5.342764652,Group 3,0,2013,-0.096199088,FALSE,Inf,Inf,-1.587388152,0,0,3.659177413
595,31,5.342764652,Group 3,0,2014,-0.020327944,FALSE,Inf,Inf,0.697617394,0,0,6.020054103
595,31,5.342764652,Group 3,0,2015,0.18134371,FALSE,Inf,Inf,-1.232883355,0,0,4.291225007
595,31,5.342764652,Group 3,0,2016,-0.162329338,FALSE,Inf,Inf,0.088206299,0,0,5.268641613
595,31,5.342764652,Group 3,0,2017,-1.832302058,FALSE,Inf,Inf,-0.379006045,0,0,3.131456549
595,31,5.342764652,Group 3,0,2018,-0.5413751,FALSE,Inf,Inf,-1.333712623,0,0,3.467676928
595,31,5.342764652,Group 3,0,2019,2.261448961,FALSE,Inf,Inf,2.471062605,0,0,10.07527622
595,31,5.342764652,Group 3,0,2020,-0.955457189,FALSE,Inf,Inf,-0.662518428,0,0,3.724789035
596,22,2.619987167,Group 2,2010,1990,-0.016112819,FALSE,-20,-6,0.108756917,0,0,2.712631265
596,22,2.619987167,Group 2,2010,1991,-0.828214099,FALSE,-19,-6,-0.324121439,0,0,1.467651628
596,22,2.619987167,Group 2,2010,1992,0.164981178,FALSE,-18,-6,0.900792741,0,0,3.685761086
596,22,2.619987167,Group 2,2010,1993,0.549653613,FALSE,-17,-6,1.010104169,0,0,4.179744949
596,22,2.619987167,Group 2,2010,1994,0.330654698,FALSE,-16,-6,-0.271424815,0,0,2.67921705
596,22,2.619987167,Group 2,2010,1995,0.438615607,FALSE,-15,-6,-0.740461768,0,0,2.318141006
596,22,2.619987167,Group 2,2010,1996,1.751114985,FALSE,-14,-6,0.163067774,0,0,4.534169926
596,22,2.619987167,Group 2,2010,1997,0.648303551,FALSE,-13,-6,-1.069789501,0,0,2.198501217
596,22,2.619987167,Group 2,2010,1998,-1.440593015,FALSE,-12,-6,0.049153238,0,0,1.22854739
596,22,2.619987167,Group 2,2010,1999,-0.551266405,FALSE,-11,-6,1.514997031,0,0,3.583717793
596,22,2.619987167,Group 2,2010,2000,1.791296387,FALSE,-10,-6,-0.680214648,0,0,3.731068906
596,22,2.619987167,Group 2,2010,2001,1.71807424,FALSE,-9,-6,0.38461675,0,0,4.722678157
596,22,2.619987167,Group 2,2010,2002,-0.45457645,FALSE,-8,-6,0.516918923,0,0,2.68232964
596,22,2.619987167,Group 2,2010,2003,-1.438850857,FALSE,-7,-6,0.281876687,0,0,1.463012997
596,22,2.619987167,Group 2,2010,2004,0.504102065,FALSE,-6,-6,-1.384336574,0,0,1.739752657
596,22,2.619987167,Group 2,2010,2005,-1.747200584,FALSE,-5,-5,1.551864924,0,0,2.424651507
